610.5199,0.019801980198019802
610.5219,0.0297029702970297
610.5239,0.019801980198019802
610.5259,0.039603960396039604
610.5279,0.0594059405940594
610.5299,0.039603960396039604
610.5319,0.039603960396039604
610.5339,0.1188118811881188
610.5359,0.04950495049504951
610.5379,0.009900990099009901
610.5399,0.04950495049504951
610.5419,0.13861386138613863
610.5439,0.15841584158415842
610.5459,0.13861386138613863
610.5479,0.09900990099009901
610.5499,0.04950495049504951
610.5519,0.12871287128712872
610.5539,0.3069306930693069
610.5559,0.5643564356435643
610.5579,0.7623762376237624
610.5599,0.693069306930693
610.5619,0.5247524752475248
610.5639,0.27722772277227725
610.5659,0.12871287128712872
610.5679,0.0594059405940594
610.5699,0.04950495049504951
610.5719,0.07920792079207921
610.5739,0.15841584158415842
610.5759,0.04950495049504951
610.5779,0.04950495049504951
610.5799,0.039603960396039604
610.5819,0.07920792079207921
610.5839,0.07920792079207921
610.5859,0.1188118811881188
610.5879,0.0594059405940594
610.5899,0.06930693069306931
0.00013427862883141447
